Reference:	"Jovanović et al. (2021)"
DOI:	"doi:https://doi.org/10.1016/j.icarus.2021.114398"
Sample Type:	"Gas Tholin"
Composition:	"N2:CH4:CO (94.95:5:0.05)"
Temperature:	"300K"
OCdb page:	"https://ocdb.smce.nasa.gov/dataset/186"
n₁ Error Units:	2σ error bars calculated based on the uncertainties of ellipsometric parameters Is and Ic at different wavelengths.
k₁ Error Units:	2σ error bars calculated based on the uncertainties of ellipsometric parameters Is and Ic at different wavelengths.

"Wavelength (µm)"	"n₁"	"Dn₁  (+/-)"		"Wavelength (µm)"	"k₁"	"Dk₁  (+/-)"	
1.775	1.606			1.775	0.004068		
1.77	1.606			1.77	0.004077		
1.765	1.606			1.765	0.004073		
1.76	1.606			1.76	0.004067		
1.755	1.606			1.755	0.004053		
1.75	1.606			1.75	0.004041		
1.745	1.606			1.745	0.004017		
1.74	1.606			1.74	0.003997		
1.735	1.606			1.735	0.003979		
1.73	1.606			1.73	0.003987		
1.725	1.607			1.725	0.003997		
1.72	1.607			1.72	0.004005		
1.715	1.607			1.715	0.003991		
1.71	1.607			1.71	0.003964		
1.705	1.607			1.705	0.003926		
1.7	1.607	0.003		1.7	0.003883	0.003	
1.695	1.607			1.695	0.003853		
1.69	1.607			1.69	0.003836		
1.685	1.607			1.685	0.003837		
1.68	1.607			1.68	0.003834		
1.675	1.607			1.675	0.003831		
1.67	1.607			1.67	0.003815		
1.665	1.608			1.665	0.003788		
1.66	1.608			1.66	0.003756		
1.655	1.608			1.655	0.003718		
1.65	1.608			1.65	0.003673		
1.645	1.608			1.645	0.003627		
1.64	1.608			1.64	0.003589		
1.635	1.608			1.635	0.00356		
1.63	1.608			1.63	0.003538		
1.625	1.608			1.625	0.003525		
1.62	1.608			1.62	0.003516		
1.615	1.608			1.615	0.003514		
1.61	1.608			1.61	0.003491		
1.605	1.608			1.605	0.003474		
1.6	1.608	0.003		1.6	0.003453	0.002	
1.595	1.608			1.595	0.00345		
1.59	1.609			1.59	0.003453		
1.585	1.609			1.585	0.003455		
1.58	1.609			1.58	0.003448		
1.575	1.609			1.575	0.003444		
1.57	1.609			1.57	0.003444		
1.565	1.609			1.565	0.003444		
1.56	1.609			1.56	0.003436		
1.555	1.609			1.555	0.003431		
1.55	1.609			1.55	0.00343		
1.545	1.609			1.545	0.00343		
1.54	1.609			1.54	0.003431		
1.535	1.609			1.535	0.003441		
1.53	1.609			1.53	0.003453		
1.525	1.609			1.525	0.003473		
1.52	1.609			1.52	0.0035		
1.515	1.609			1.515	0.003519		
1.51	1.609			1.51	0.003521		
1.505	1.609			1.505	0.003513		
1.5	1.609	0.004		1.5	0.003517	0.001	
1.495	1.609			1.495	0.003556		
1.49	1.608			1.49	0.003627		
1.485	1.608			1.485	0.00373		
1.48	1.608			1.48	0.003843		
1.475	1.608			1.475	0.003966		
1.47	1.608			1.47	0.004097		
1.465	1.608			1.465	0.004237		
1.46	1.608			1.46	0.004383		
1.455	1.608			1.455	0.004518		
1.45	1.607			1.45	0.004636		
1.445	1.607			1.445	0.004725		
1.44	1.607			1.44	0.00481		
1.435	1.607			1.435	0.004908		
1.43	1.607			1.43	0.005031		
1.425	1.607			1.425	0.005174		
1.42	1.607			1.42	0.005318		
1.415	1.606			1.415	0.005441		
1.41	1.606	0.004		1.41	0.005516	0.002	
1.405	1.606			1.405	0.005542		
1.4	1.606			1.4	0.005531		
1.395	1.606			1.395	0.005507		
1.39	1.606			1.39	0.005464		
1.385	1.606			1.385	0.005408		
1.38	1.606			1.38	0.005348		
1.375	1.606			1.375	0.005303		
1.37	1.606			1.37	0.005296		
1.365	1.606			1.365	0.005328		
1.36	1.605			1.36	0.005385		
1.355	1.605			1.355	0.005441		
1.35	1.605			1.35	0.005467		
1.345	1.605			1.345	0.005458		
1.34	1.604			1.34	0.005437		
1.335	1.604			1.335	0.005431		
1.33	1.604			1.33	0.005443		
1.325	1.604			1.325	0.00546		
1.32	1.603			1.32	0.005488		
1.315	1.603			1.315	0.005544		
1.31	1.603			1.31	0.005626		
1.305	1.602			1.305	0.005714		
1.3	1.602	0.012		1.3	0.005804	0.007	
1.295	1.601			1.295	0.005878		
1.29	1.601			1.29	0.005932		
1.285	1.6			1.285	0.005958		
1.28	1.6			1.28	0.005947		
1.275	1.6			1.275	0.005631		
1.27	1.599			1.27	0.005943		
1.265	1.6			1.265	0.005736		
1.26	1.6			1.26	0.005676		
1.255	1.6			1.255	0.00578		
1.25	1.6			1.25	0.00562		
1.245	1.6			1.245	0.005805		
1.24	1.6			1.24	0.005981		
1.235	1.601			1.235	0.005867		
1.23	1.601			1.23	0.005897		
1.225	1.602			1.225	0.005983		
1.22	1.603			1.22	0.005936		
1.215	1.604			1.215	0.005555		
1.21	1.606			1.21	0.005179		
1.205	1.607			1.205	0.00481		
1.2	1.608	0.004		1.2	0.00475	0.003	
1.195	1.609			1.195	0.004118		
1.19	1.61			1.19	0.003973		
1.185	1.611			1.185	0.003752		
1.18	1.612			1.18	0.003365		
1.175	1.612			1.175	0.003185		
1.17	1.613			1.17	0.002647		
1.165	1.614			1.165	0.002098		
1.16	1.615			1.16	0.001815		
1.155	1.615			1.155	0.001379		
1.15	1.615			1.15	0.000882		
1.145	1.616			1.145	0.000587		
1.14	1.615			1.14	0.000616		
1.135	1.615			1.135	0.000702		
1.13	1.615			1.13	0.000837		
1.125	1.615			1.125	0.000917		
1.12	1.615			1.12	0.000897		
1.115	1.615			1.115	0.00091		
1.11	1.615			1.11	0.001043		
1.105	1.615			1.105	0.001009		
1.1	1.615	0.001		1.1	0.001053	0.001	
1.095	1.615			1.095	0.001057		
1.09	1.616			1.09	0.001087		
1.085	1.617			1.085	0.001122		
1.08	1.618			1.08	0.00117		
1.075	1.619			1.075	0.001587		
1.07	1.62			1.07	0.001863		
1.065	1.621			1.065	0.001803		
1.06	1.621			1.06	0.001716		
1.055	1.621			1.055	0.001626		
1.05	1.621			1.05	0.0016		
1.045	1.622			1.045	0.00165		
1.04	1.622			1.04	0.001739		
1.035	1.622			1.035	0.001648		
1.03	1.623			1.03	0.001729		
1.025	1.623			1.025	0.001842		
1.02	1.623			1.02	0.002002		
1.015	1.622			1.015	0.002174		
1.01	1.622			1.01	0.002314		
1.005	1.621			1.005	0.002488		
1	1.62	0.003		1	0.002298	0.004	
0.995	1.619			0.995	0.002188		
0.99	1.619			0.99	0.002434		
0.985	1.619			0.985	0.002656		
0.98	1.619			0.98	0.002858		
0.975	1.619			0.975	0.003044		
0.97	1.619			0.97	0.003195		
0.965	1.619			0.965	0.003316		
0.96	1.619			0.96	0.003442		
0.955	1.619			0.955	0.003576		
0.95	1.619			0.95	0.003681		
0.945	1.619			0.945	0.00377		
0.94	1.619	0.001		0.94	0.00384	0.002	
0.935	1.619			0.935	0.003923		
0.93	1.619			0.93	0.003983		
0.925	1.619			0.925	0.004033		
0.92	1.619			0.92	0.004029		
0.915	1.62			0.915	0.003974		
0.91	1.62			0.91	0.003877		
0.905	1.62			0.905	0.003775		
0.9	1.62			0.9	0.003667		
0.895	1.62			0.895	0.003563		
0.89	1.62			0.89	0.003442		
0.885	1.621			0.885	0.003309		
0.88	1.621			0.88	0.003172		
0.875	1.621			0.875	0.00302		
0.87	1.621			0.87	0.002872		
0.865	1.621			0.865	0.0027		
0.86	1.622			0.86	0.002539		
0.855	1.622			0.855	0.002361		
0.85	1.622	0.002		0.85	0.002187	0.001	
0.845	1.622			0.845	0.002041		
0.84	1.622			0.84	0.001931		
0.835	1.622			0.835	0.001849		
0.83	1.622			0.83	0.00176		
0.825	1.622			0.825	0.001666		
0.82	1.622			0.82	0.001566		
0.815	1.623			0.815	0.001513		
0.81	1.623			0.81	0.001458		
0.805	1.623			0.805	0.001402		
0.8	1.623			0.8	0.001346		
0.795	1.624			0.795	0.001299		
0.79	1.624			0.79	0.001252		
0.785	1.624			0.785	0.001217		
0.78	1.624			0.78	0.001215		
0.775	1.625			0.775	0.001267		
0.77	1.625			0.77	0.0014		
0.765	1.624			0.765	0.001638		
0.76	1.624	0.004		0.76	0.001804	0.001	
0.755	1.625			0.755	0.001913		
0.75	1.625			0.75	0.00196		
0.745	1.626			0.745	0.00203		
0.74	1.626			0.74	0.002036		
0.735	1.626			0.735	0.00237		
0.73	1.627			0.73	0.002717		
0.725	1.627			0.725	0.002794		
0.72	1.627			0.72	0.002771		
0.715	1.627			0.715	0.002753		
0.71	1.628			0.71	0.002724		
0.705	1.628			0.705	0.002674		
0.7	1.628			0.7	0.002619		
0.695	1.629			0.695	0.002425		
0.69	1.63			0.69	0.002213		
0.685	1.632			0.685	0.002162		
0.68	1.633			0.68	0.002095		
0.675	1.634			0.675	0.00208		
0.67	1.634			0.67	0.002065		
0.665	1.634			0.665	0.00199		
0.66	1.635			0.66	0.001639		
0.655	1.635			0.655	0.001323		
0.65	1.635			0.65	0.001316		
0.645	1.636			0.645	0.001436		
0.64	1.636			0.64	0.00158		
0.635	1.637			0.635	0.001749		
0.63	1.637			0.63	0.001927		
0.625	1.638			0.625	0.002077		
0.62	1.639			0.62	0.002303		
0.615	1.639			0.615	0.002452		
0.61	1.638			0.61	0.002518		
0.605	1.638			0.605	0.002659		
0.6	1.638	0.001		0.6	0.002814	0.001	
0.595	1.638			0.595	0.002945		
0.59	1.638	0.002		0.59	0.003144	0.001	
0.585	1.639			0.585	0.003285		
0.58	1.64			0.58	0.003363		
0.575	1.64			0.575	0.003375		
0.57	1.641			0.57	0.003314		
0.565	1.641			0.565	0.003245		
0.56	1.642			0.56	0.003176		
0.555	1.642			0.555	0.003103		
0.55	1.643			0.55	0.003029		
0.545	1.644			0.545	0.002953		
0.54	1.644			0.54	0.002879		
0.535	1.645			0.535	0.0028		
0.53	1.646			0.53	0.002712		
0.525	1.647			0.525	0.002605		
0.52	1.648			0.52	0.002574		
0.515	1.649			0.515	0.002663		
0.51	1.65			0.51	0.002863		
0.505	1.652			0.505	0.003191		
0.5	1.653			0.5	0.003648		
0.495	1.655			0.495	0.004228		
0.49	1.656			0.49	0.004852		
0.485	1.658			0.485	0.005496		
0.48	1.66			0.48	0.006157		
0.475	1.661			0.475	0.00683		
0.47	1.663			0.47	0.007522		
0.465	1.664			0.465	0.008235		
0.46	1.666			0.46	0.008887		
0.455	1.667			0.455	0.009573		
0.45	1.669	0.001		0.45	0.01033	0.001	
0.445	1.671			0.445	0.011098		
0.44	1.673			0.44	0.011846		
0.435	1.674			0.435	0.012652		
0.43	1.676			0.43	0.013701		
0.425	1.679			0.425	0.01482		
0.42	1.681			0.42	0.01604		
0.415	1.683			0.415	0.017396		
0.41	1.685			0.41	0.018885		
0.405	1.688			0.405	0.020502		
0.4	1.69	0.002		0.4	0.022277	0.003	
0.395	1.692			0.395	0.024294		
0.39	1.695			0.39	0.026584		
0.385	1.697			0.385	0.029185		
0.38	1.7			0.38	0.031956		
0.375	1.703			0.375	0.034894		
0.37	1.705			0.37	0.038036		
0.365	1.708			0.365	0.041416		
0.36	1.711			0.36	0.044989		
0.355	1.713			0.355	0.048565		
0.35	1.716			0.35	0.05233		
0.345	1.718			0.345	0.056278		
0.34	1.721			0.34	0.060415		
0.335	1.723			0.335	0.064833		
0.33	1.725			0.33	0.06966		
0.325	1.727			0.325	0.074924		
0.32	1.729			0.32	0.080556		
0.315	1.731			0.315	0.086539		
0.31	1.732			0.31	0.092921		
0.305	1.733			0.305	0.099589		
0.3	1.734	0.001		0.3	0.105734	0.001	
0.295	1.735			0.295	0.112377		
0.29	1.736			0.29	0.119639		
0.285	1.735			0.285	0.127893		
0.28	1.733			0.28	0.137121		
0.275	1.729			0.275	0.146433		
0.27	1.721			0.27	0.154404		
